ID,SMILES,Activities,Core,Core_MolSHAP,R1,R1_MolSHAP,R2,R2_MolSHAP,R3,R3_MolSHAP,R4,R4_MolSHAP,R5,R5_MolSHAP
444,C=CC(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1)C(NC(=O)c1cccc(Br)c1)C(=O)N2CC,6.952362060546875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,C=CC(=O)NC[*:3],0.5052568247288832,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
445,COCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)cc2F)c2c(CN3CCN(C)CC3)nn(-c3ccccc3)c21,7.1094970703125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,COC[*:1],0.14268383889828082,c1ccc([*:2])cc1,0.019977828343709394,CN1CCN(C[*:3])CC1,0.5518424658127772,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
446,CCCn1nc(CNC)c2c1N(C1CCC1)C(=O)C(NC(=O)c1cccc(C(F)(F)F)c1)C2c1ccc(F)cc1F,7.0680694580078125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC([*:1])C1,-0.09443451196719439,CCC[*:2],0.0,CNC[*:3],0.4373557785410939,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
447,CCCn1nc(CNCCNC(=O)OC(C)(C)C)c2c1N(C)C(=O)C(NC(=O)c1cccc(C3CC3)c1)C2c1ccc(F)nc1,6.7967376708984375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C[*:1],0.1757170738318027,CCC[*:2],0.0,CC(C)(C)OC(=O)NCCNC[*:3],0.37297640527997705,Fc1ccc([*:4])cn1,0.36720070203145344,O=C(c1cccc(C2CC2)c1)[*:5],1.6880081176757815
448,C=CCN1C(=O)C(NC(=O)c2csc(C(F)(F)F)n2)C(c2ccc(F)cc2F)c2c(CNC(=O)C=C)nn(CCC)c21,7.0143280029296875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C=CC[*:1],-0.0007818665894324054,CCC[*:2],0.0,C=CC(=O)NC[*:3],0.5052568247288832,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1csc(C(F)(F)F)n1)[*:5],1.549443531036377
449,CCN1C(=O)C(NC(=O)c2cccc(OC)c2)C(c2ccc(F)cc2)c2c(CNCCNC(=O)OC(C)(C)C)nn(-c3ccccc3)c21,6.868804931640625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,CC(C)(C)OC(=O)NCCNC[*:3],0.37297640527997705,Fc1ccc([*:4])cc1,0.3996398401260376,COc1cccc(C(=O)[*:5])c1,1.494316836370938
450,C=CC(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1)C(NC(=O)c1cccc(Br)c1)C(=O)N2C,7.70654296875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C[*:1],0.1757170738318027,c1ccc([*:2])cc1,0.019977828343709394,C=CC(=O)NC[*:3],0.5052568247288832,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
451,CN(C)Cc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1)C(NC(=O)c1cccc(Br)c1)C(=O)N2CCO,7.50531005859375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,c1ccc([*:2])cc1,0.019977828343709394,CN(C)C[*:3],0.4559959882571374,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
452,Cc1cccc(C(=O)NC2C(=O)N(C3CC3)c3c(c(CN4CCC(C)CC4)nn3-c3ccccc3)C2c2ccc(F)cc2F)c1,7.455169677734375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,c1ccc([*:2])cc1,0.019977828343709394,CC1CCN(C[*:3])CC1,0.6098970884158287,Fc1ccc([*:4])c(F)c1,0.7599406083424884,Cc1cccc(C(=O)[*:5])c1,1.6879811631308665
453,CC1CCN(Cc2nn(-c3ccccc3)c3c2C(c2ccc(F)cc2F)C(NC(=O)c2cccc(Br)c2)C(=O)N3CCF)CC1,7.3345794677734375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,FCC[*:1],0.18428222128430244,c1ccc([*:2])cc1,0.019977828343709394,CC1CCN(C[*:3])CC1,0.6098970884158287,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
454,CN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)cc2)c2c(CN3CCCC3)nn(-c3ccccc3)c21,7.361907958984375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C[*:1],0.1757170738318027,c1ccc([*:2])cc1,0.019977828343709394,C1CCN(C[*:3])C1,0.535487045476466,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
455,O=C(NC1C(=O)N(C2CC2)c2c(c(CNCC(F)(F)F)nn2-c2ccccc2)C1c1ccc(F)c([N+](=O)[O-])c1)c1cccc(C(F)(F)F)c1,6.7611541748046875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,c1ccc([*:2])cc1,0.019977828343709394,FC(F)(F)CNC[*:3],0.5656923458899981,O=[N+]([O-])c1cc([*:4])ccc1F,0.5691048526763915,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
456,CCN1C(=O)C(NC(=O)c2cccc(N)c2)C(c2ccc(F)cc2)c2c(COC(C)=O)nn(-c3ccccc3)c21,6.736907958984375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,CC(=O)OC[*:3],0.5211430113992572,Fc1ccc([*:4])cc1,0.3996398401260376,Nc1cccc(C(=O)[*:5])c1,1.4314033561282689
457,CCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)cc2Br)c2c(CN3CCOCC3)nn(-c3ccccc3)c21,7.2537841796875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,C1CN(C[*:3])CCO1,0.45220722386866424,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
458,CCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)cc2)c2c(CN3CCCC3)nn(-c3ccccc3C(F)(F)F)c21,6.3541259765625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,FC(F)(F)c1ccccc1[*:2],-0.057934752146402924,C1CCN(C[*:3])C1,0.535487045476466,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
459,C#CCOCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1)C(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)N2CC,6.85675048828125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,C#CCOC[*:3],0.1870140687918957,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
460,CCN1C(=O)C(NC(=O)c2cccc(C(C)C)c2)C(c2ccc(F)cc2Br)c2c(CN3CCC(C)CC3)nn(-c3ccccc3)c21,7.254547119140625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,CC1CCN(C[*:3])CC1,0.6098970884158287,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,CC(C)c1cccc(C(=O)[*:5])c1,1.5884675647901454
461,CCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)c([N+](=O)[O-])c2)c2c(CN3CCC(F)CC3)nn(-c3ccccc3)c21,7.0432891845703125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,FC1CCN(C[*:3])CC1,0.6148824644677432,O=[N+]([O-])c1cc([*:4])ccc1F,0.5691048526763915,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
462,CCCn1nc(CN(C)C)c2c1N(CCO)C(=O)C(NC(=O)c1ccccc1)C2c1ccc(F)cc1Br,7.865936279296875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,CCC[*:2],0.0,CN(C)C[*:3],0.4559959882571374,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1ccccc1)[*:5],1.6844608058100163
463,CC(C)CC(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1Br)C(NC(=O)c1cccc(Br)c1)C(=O)N2CCO,7.783416748046875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,c1ccc([*:2])cc1,0.019977828343709394,CC(C)CC(=O)NC[*:3],0.40825153162449945,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
464,C=CS(=O)(=O)NCc1nn(CCC)c2c1C(c1ccc(F)cc1F)C(NC(=O)c1cccc(-c3ccccc3)c1)C(=O)N2CCO,7.8740386962890625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,CCC[*:2],0.0,C=CS(=O)(=O)NC[*:3],0.5295878422113109,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(-c2ccccc2)c1)[*:5],1.74227991518767
465,CCCn1nc(COC(C)=O)c2c1N(CCO)C(=O)C(NC(=O)c1cccc(C(F)(F)F)c1)C2c1ccc(F)cc1,7.01031494140625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,CCC[*:2],0.0,CC(=O)OC[*:3],0.5211430113992572,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
466,CCN1C(=O)C(NC(=O)c2csc(C)n2)C(c2ccc(F)cc2F)c2c(C)nn(-c3ccccc3)c21,6.090240478515625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,C[*:3],0.1045958295280549,Fc1ccc([*:4])c(F)c1,0.7599406083424884,Cc1nc(C(=O)[*:5])cs1,0.38357150865637735
467,CCN1C(=O)C(NC(=O)c2cccc(C3CC3)c2)C(c2ccc(F)cc2Br)c2c(CN3CCC(C)CC3)nn(-c3ccccc3)c21,7.367034912109375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,CC1CCN(C[*:3])CC1,0.6098970884158287,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C2CC2)c1)[*:5],1.6880081176757815
468,C=CS(=O)(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)c([N+](=O)[O-])c1)C(NC(=O)c1cccc(C(C)C)c1)C(=O)N2CCO,7.228271484375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,c1ccc([*:2])cc1,0.019977828343709394,C=CS(=O)(=O)NC[*:3],0.5295878422113109,O=[N+]([O-])c1cc([*:4])ccc1F,0.5691048526763915,CC(C)c1cccc(C(=O)[*:5])c1,1.5884675647901454
469,CCCn1nc(COC(C)=O)c2c1N(CCO)C(=O)C(NC(=O)c1cccc(Oc3ccccc3)c1)C2c1ccc(F)cc1F,7.889129638671875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,CCC[*:2],0.0,CC(=O)OC[*:3],0.5211430113992572,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(Oc2ccccc2)c1)[*:5],1.8501650851705804
470,Nc1nnnn1Cc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1)C(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)N2CCF,6.1836700439453125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,FCC[*:1],0.18428222128430244,c1ccc([*:2])cc1,0.019977828343709394,Nc1nnnn1C[*:3],0.43053847889841323,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
471,CCCn1nc(C2CCNCC2)c2c1N(CCO)C(=O)C(NC(=O)c1ccccc1)C2c1ccc(F)cc1Br,8.123992919921875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,CCC[*:2],0.0,C1CC([*:3])CCN1,0.5919129195036711,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1ccccc1)[*:5],1.6844608058100163
472,CCCn1nc(CN2CCCCC2)c2c1N(CCF)C(=O)C(NC(=O)c1cccc(C(F)(F)F)c1)C2c1ccc(F)cc1F,6.97857666015625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,FCC[*:1],0.18428222128430244,CCC[*:2],0.0,C1CCN(C[*:3])CC1,0.5284783751876266,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
473,C=CCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)c([N+](=O)[O-])c2)c2c(CN3CCOCC3)nn(-c3ccccc3)c21,6.3241729736328125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C=CC[*:1],-0.0007818665894324054,c1ccc([*:2])cc1,0.019977828343709394,C1CN(C[*:3])CCO1,0.45220722386866424,O=[N+]([O-])c1cc([*:4])ccc1F,0.5691048526763915,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
474,CCCn1nc(CN2CCCC2)c2c1N(C)C(=O)C(NC(=O)c1ccccc1)C2c1ccc(F)cc1F,7.718475341796875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C[*:1],0.1757170738318027,CCC[*:2],0.0,C1CCN(C[*:3])C1,0.535487045476466,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1ccccc1)[*:5],1.6844608058100163
475,CCN1C(=O)C(NC(=O)c2cccc(C3CC3)c2)C(c2ccc(F)cc2F)c2c(CNC(=N)N)nn(-c3ccccc3)c21,7.263671875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,N=C(N)NC[*:3],0.45158432148121014,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(C2CC2)c1)[*:5],1.6880081176757815
476,COCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)cc2F)c2c(CN3CCCC3)nn(-c3ccccc3)c21,7.051361083984375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,COC[*:1],0.14268383889828082,c1ccc([*:2])cc1,0.019977828343709394,C1CCN(C[*:3])C1,0.535487045476466,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
477,C=CC(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1F)C(NC(=O)c1cccc(Br)c1)C(=O)N2CC,7.294189453125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,C=CC(=O)NC[*:3],0.5052568247288832,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
478,CCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)c([N+](=O)[O-])c2)c2c(Cn3nnnc3N)nn(-c3ccccc3)c21,7.005645751953125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,Nc1nnnn1C[*:3],0.43053847889841323,O=[N+]([O-])c1cc([*:4])ccc1F,0.5691048526763915,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
479,CCCn1nc(CNCCNC(=O)OC(C)(C)C)c2c1N(C1CC1)C(=O)C(NC(=O)c1cccc(C(F)(F)F)c1)C2Cc1ccccc1,7.221466064453125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,CCC[*:2],0.0,CC(C)(C)OC(=O)NCCNC[*:3],0.37297640527997705,c1ccc(C[*:4])cc1,0.41366142908732095,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
480,CC(C)CC(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1F)C(NC(=O)c1cccc(Br)c1)C(=O)N2C,8.140594482421875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C[*:1],0.1757170738318027,c1ccc([*:2])cc1,0.019977828343709394,CC(C)CC(=O)NC[*:3],0.40825153162449945,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
481,C=CC(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1F)C(NC(=O)c1cccc(C(C)C)c1)C(=O)N2C1CC1,7.5390167236328125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,c1ccc([*:2])cc1,0.019977828343709394,C=CC(=O)NC[*:3],0.5052568247288832,Fc1ccc([*:4])c(F)c1,0.7599406083424884,CC(C)c1cccc(C(=O)[*:5])c1,1.5884675647901454
482,CC(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1Br)C(NC(=O)c1cccc(Br)c1)C(=O)N2C,8.051193237304688,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C[*:1],0.1757170738318027,c1ccc([*:2])cc1,0.019977828343709394,CC(=O)NC[*:3],0.6043846318751201,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
483,CCCn1c(=O)c(NC(=O)c2cccc(C(F)(F)F)c2)c(-c2ccc(F)cc2)c2c(CN3CCC(F)CC3)nn(-c3ccccc3)c21,6.2186126708984375,O=c1c(N[*:5])c([*:4])c2c([*:3])nn([*:2])c2n1[*:1],-0.7441210013071702,CCC[*:1],-0.4349033967042579,c1ccc([*:2])cc1,0.019977828343709394,FC1CCN(C[*:3])CC1,0.6148824644677432,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
484,C=CC(=O)NCc1nn(-c2cccc(C)c2)c2c1C(Cc1ccccc1)C(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)N2CC,6.9585113525390625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,Cc1cccc([*:2])c1,-0.35127149518330875,C=CC(=O)NC[*:3],0.5052568247288832,c1ccc(C[*:4])cc1,0.41366142908732095,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
485,Nc1nnnn1Cc1nn(-c2ccccc2)c2c1C(c1ccc(F)nc1)C(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)N2,6.192474365234375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,[H][*:1],0.0,c1ccc([*:2])cc1,0.019977828343709394,Nc1nnnn1C[*:3],0.43053847889841323,Fc1ccc([*:4])cn1,0.36720070203145344,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
486,O=C(NC1C(=O)N(C2CCC2)c2c(c(CO)nn2-c2ccccc2)C1c1ccc(F)cc1Br)c1cccc(C(F)(F)F)c1,6.8173828125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC([*:1])C1,-0.09443451196719439,c1ccc([*:2])cc1,0.019977828343709394,OC[*:3],0.26432848565372413,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
487,CCCn1nc(COC(C)=O)c2c1N(C1CC1)C(=O)C(NC(=O)c1cccc(Oc3ccccc3)c1)C2c1ccc(F)cc1,7.193206787109375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,CCC[*:2],0.0,CC(=O)OC[*:3],0.5211430113992572,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(Oc2ccccc2)c1)[*:5],1.8501650851705804
488,CCn1c(=O)c(NC(=O)c2cccc(C(F)(F)F)c2)c(-c2ccc(F)cc2Br)c2c(CN3CCCCC3)nn(-c3ccccc3)c21,6.742279052734375,O=c1c(N[*:5])c([*:4])c2c([*:3])nn([*:2])c2n1[*:1],-0.7441210013071702,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,C1CCN(C[*:3])CC1,0.5284783751876266,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
489,C#CCOCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1Br)C(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)N2CC,7.110595703125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,C#CCOC[*:3],0.1870140687918957,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
490,CS(=O)(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1F)C(NC(=O)c1cccc(S(F)(F)(F)(F)F)c1)C(=O)N2CCO,7.286163330078125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,c1ccc([*:2])cc1,0.019977828343709394,CS(=O)(=O)NC[*:3],0.27213299127272605,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(S(F)(F)(F)(F)F)c1)[*:5],1.737995309299893
491,CCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(Cc2ccccc2)c2c(CN3CCN(C)CC3)nn(-c3ccccc3)c21,6.8066253662109375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,CN1CCN(C[*:3])CC1,0.5518424658127772,c1ccc(C[*:4])cc1,0.41366142908732095,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
492,CN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)cc2Br)c2c(CN3CCOCC3)nn(-c3ccccc3)c21,7.71917724609375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C[*:1],0.1757170738318027,c1ccc([*:2])cc1,0.019977828343709394,C1CN(C[*:3])CCO1,0.45220722386866424,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
493,Nc1nnn(Cc2nn(-c3ccccc3)c3c2C(c2ccc(F)c([N+](=O)[O-])c2)C(NC(=O)c2cccc(C(F)(F)F)c2)C(=O)N3C2CC2)n1,6.923614501953125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,c1ccc([*:2])cc1,0.019977828343709394,Nc1nnn(C[*:3])n1,0.4665671690010727,O=[N+]([O-])c1cc([*:4])ccc1F,0.5691048526763915,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
494,CC(C)(C)OC(=O)NCCNCc1nn(-c2ccccc2)c2c1C(c1ccc(F)c([N+](=O)[O-])c1)C(NC(=O)c1cccc(Br)c1)C(=O)N2,6.9935302734375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,[H][*:1],0.0,c1ccc([*:2])cc1,0.019977828343709394,CC(C)(C)OC(=O)NCCNC[*:3],0.37297640527997705,O=[N+]([O-])c1cc([*:4])ccc1F,0.5691048526763915,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
495,CCN1C(=O)C(NC(=O)c2cccc(C3CC3)c2)C(c2ccc(F)cc2F)c2c(CN3CCN(CC(F)(F)F)CC3)nn(-c3ccccc3)c21,7.0345458984375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,FC(F)(F)CN1CCN(C[*:3])CC1,0.4221316231621636,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(C2CC2)c1)[*:5],1.6880081176757815
496,CCCn1nc(CNC(=O)CC(C)C)c2c1N(CCO)C(=O)C(NC(=O)c1cccc(C(F)(F)F)c1)C2c1ccc(F)c([N+](=O)[O-])c1,7.1328125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,CCC[*:2],0.0,CC(C)CC(=O)NC[*:3],0.40825153162449945,O=[N+]([O-])c1cc([*:4])ccc1F,0.5691048526763915,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
